id,genres,title,keywords,overview,popularity,release_date,runtime,vote_average,vote_count,cast,crew,production_countries,production_companies
1907,Drama Adventure Romance Thriller,The Beach,hippie exotic island beach map group dynamics shark attack leader thailand community backpacker delusion marijuana youth shark extramarital affair,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",41.362082,2000-02-11,119.0,6.3,1233,Leonardo DiCaprio Guillaume Canet Tilda Swinton Virginie Ledoyen Staffan Kihlbom Paterson Joseph,Danny Boyle Andrew Macdonald Callum McDougall,United Kingdom United States of America,Figment Films
4599,Drama Comedy Romance,Raising Helen,new york pastor world of fasion loss of parents mannequin fashion designer family relationships,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",13.298205,2004-05-27,119.0,5.9,189,Kate Hudson John Corbett Joan Cusack Hayden Panettiere Spencer Breslin Abigail Breslin,Garry Marshall Ashok Amritraj David Hoberman,United States of America,Touchstone Pictures Beacon Pictures Mandeville Films
22832,Action Crime Thriller,Ninja Assassin,assassination assassin ninja fighter revenge ninja ninjutsu,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",19.085403,2009-09-29,99.0,6.2,371,Rain Naomie Harris Sung Kang Randall Duk Kim Rick Yune Yuki Iwamoto,Joel Silver Grant Hill Lilly Wachowski Lana Wachowski James McTeigue J. Michael Straczynski Matthew Sand,Germany United States of America,Studio Babelsberg Anarchos Productions Legendary Pictures Dark Castle Entertainment Silver Pictures Warner Bros. Medienboard Berlin-Brandenburg Deutsche Filmförderfonds (DFFF) Rocklock Films
10390,Drama Romance,For Love of the Game,baseball trainer career legend training sport,"A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.",9.622345,1999-09-17,137.0,6.3,88,Kevin Costner Kelly Preston John C. Reilly Jena Malone J.K. Simmons Brian Cox,Sam Raimi,United States of America,Universal Pictures Beacon Pictures
9879,Drama Thriller Crime,Striptease,blackmail strip club striptease police u.s. congress,"Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",11.106006,1996-06-28,115.0,4.4,205,Demi Moore Burt Reynolds Armand Assante Ving Rhames Robert Patrick Paul Guilfoyle,Mike Lobell Andrew Bergman,United States of America,Columbia Pictures Castle Rock Entertainment
38579,Family Comedy,Marmaduke,,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",12.25622,2010-06-04,87.0,5.0,149,Owen Wilson Emma Stone George Lopez Christopher Mintz-Plasse Steve Coogan Fergie,John Davis Tim Rasmussen Vince Di Meglio Tom Dey,United States of America,Twentieth Century Fox Film Corporation
44603,Drama Fantasy,Hereafter,,"A supernatural thriller centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",13.365715,2010-10-15,129.0,5.8,510,Matt Damon Bryce Dallas Howard George McLaren Thierry Neuvic Cyndi Mayo Davis Lisa Griffiths,Clint Eastwood,United States of America,"Amblin Entertainment Malpaso Productions Warner Bros. Kennedy/Marshall Company, The"
11892,Crime Drama Thriller,Murder by Numbers,detective secret fbi homicide evidence nerd vice intellectual high school partner murder rich forensic,"Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.",16.167093,2002-04-19,120.0,6.0,268,Sandra Bullock Ben Chaplin Ryan Gosling Michael Pitt Agnes Bruckner Chris Penn,Barbet Schroeder,United States of America,Castle Rock Entertainment Warner Bros. Schroeder Hoffman Productions
9691,Action Adventure Crime Thriller,Assassins,competition assassination cia bank cat mexican standoff seattle hitman mission of murder hidden camera rivalry rescue shootout police chase sniper rifle silencer double cross caribbean detroit michigan,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",23.073933,1995-10-06,132.0,6.0,387,Sylvester Stallone Antonio Banderas Julianne Moore Anatoli Davydov Muse Watson Steve Kahan,Joel Silver Bruce A. Evans Raynold Gideon Richard Donner Jim Van Wyck Andrew Lazar,France United States of America,Silver Pictures Canal+ Warner Bros. Dino De Laurentiis Company Donner/Shuler-Donner Productions Evansgideon/Lazar
1248,Crime Drama Thriller,Hannibal Rising,winter psychopath horror serial killer,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.",6.567065,2007-02-06,121.0,6.0,654,Gaspard Ulliel Aaran Thomas Gong Li Dominic West Rhys Ifans Richard Brake,Dino De Laurentiis Peter Webber Tarak Ben Ammar Martha De Laurentiis,United Kingdom Czech Republic France Italy,Ingenious Film Partners ETIC Films Quinta Communications Dino De Laurentiis Company Zephyr Films Young Hannibal Productions Carthago Films S.a.r.l.
12220,Comedy Drama Romance,The Story of Us,love of one's life therapist psychology wedding relationship divorce,Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,6.22577,1999-10-13,95.0,5.9,75,Bruce Willis Michelle Pfeiffer Rob Reiner Colleen Rennison Jake Sandvig Casey Boersma,Rob Reiner Jessie Nelson Alan Zweibel,United States of America,Universal Pictures Castle Rock Entertainment
72710,Action Adventure Romance Science Fiction Thriller,The Host,based on novel mass murder dystopia genocide alien invasion duringcreditsstinger interspecies romance alien parasites,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",42.933027,2013-03-22,125.0,6.0,1817,Saoirse Ronan Diane Kruger Jake Abel William Hurt Frances Fisher Max Irons,Nick Wechsler Andrew Niccol Stephenie Meyer Paula Mae Schwartz Steve Schwartz,United States of America,Nick Wechsler Productions Open Road Films Silver Reel Chockstone Pictures
10782,Action Drama Mystery Thriller Crime,Basic,drug addiction military court panama military service court ranger supreme court lager military crime,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,19.226763,2003-04-18,98.0,6.2,286,John Travolta Connie Nielsen Samuel L. Jackson Giovanni Ribisi Tim Daly Brian Van Holt,John McTiernan Michael Tadross James Vanderbilt Mike Medavoy Arnold Messer,United States of America,Intermedia Films Krane Entertainment
9573,Crime Drama Mystery Thriller,Blood Work,houseboat heart investigation police ex-cop suspense heart transplant fbi profiler,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",10.089065,2002-08-04,110.0,6.1,206,Clint Eastwood Jeff Daniels Anjelica Huston Wanda De Jesus Tina Lifford Paul Rodríguez,Clint Eastwood Judie Hoyt,United States of America,Malpaso Productions Warner Bros.
4959,Drama Thriller Crime,The International,duringcreditsstinger,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",13.391833,2009-02-03,118.0,6.0,368,Clive Owen Naomi Watts Armin Mueller-Stahl Ulrich Thomsen Brían F. O'Byrne Michel Voletti,Tom Tykwer,Germany United Kingdom United States of America,Studio Babelsberg Atlas Entertainment Mosaic Media Group X-Filme Creative Pool
10061,Action Adventure Science Fiction Thriller,Escape from L.A.,prison usa president earthquake dystopia attempt to escape los angeles reluctant hero,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",21.637234,1996-08-09,97.0,5.6,373,Kurt Russell Stacy Keach Steve Buscemi Pam Grier Cliff Robertson Georges Corraface,Debra Hill Kurt Russell John Carpenter,United States of America,Paramount Pictures Rysher Entertainment
10386,Adventure Animation Family Fantasy Science Fiction,The Iron Giant,cold war friendship giant robot sitting on a toilet fear of unknown 1950s laxative,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",61.245957,1999-08-06,86.0,7.6,1436,Eli Marienthal Jennifer Aniston Vin Diesel Christopher McDonald Harry Connick Jr. John Mahoney,Brad Bird Allison Abbate Pete Townshend Des McAnuff,United States of America,Warner Bros. Animation
421,Adventure Comedy Drama,The Life Aquatic with Steve Zissou,ocean film making loss of mother cynic red cap ship,Wes Anderson’s incisive quirky comedy build up stars complex characters like in ‘The Royal Tenenbaums’ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,25.237969,2004-12-10,119.0,7.1,775,Bill Murray Anjelica Huston Cate Blanchett Willem Dafoe Owen Wilson Jeff Goldblum,Scott Rudin Wes Anderson Barry Mendel Dan Beers,United States of America,Touchstone Pictures American Empirical Pictures
